instance,full_path
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1a3c.edge/run1
pdb1a3c.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1a3c.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1a62.edge/run1
pdb1a62.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1a62.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1ad2.edge/run1
pdb1ad2.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1ad2.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1alu.edge/run1
pdb1alu.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1alu.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1aly.edge/run1
pdb1aly.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1aly.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1amx.edge/run1
pdb1amx.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1amx.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1atg.edge/run1
pdb1atg.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1atg.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1b2v.edge/run1
pdb1b2v.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1b2v.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1b8e.edge/run1
pdb1b8e.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1b8e.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1bd8.edge/run1
pdb1bd8.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1bd8.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1bgc.edge/run1
pdb1bgc.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1bgc.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1bkb.edge/run1
pdb1bkb.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1bkb.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1buo.edge/run1
pdb1buo.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1buo.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost200/pdb1bv1.edge/run1
pdb1bv1.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost200/pdb1bv1.edge/run1
pdb1c3m.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost200/pdb1c3m.edge/run1
pdb1c3m.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/pdb1c3m.edge/run1
